symbol,name,current_price,market_cap,pe_ratio,pb_ratio,roe,eps,book_value,beta,peg_ratio,roa,debt_to_equity,current_ratio,quick_ratio,revenue_growth,earnings_growth,operating_margin,net_margin,profit_margin,dividend_yield,volume,sector,market_cap_category,last_updated
NSE:MOM50-EQ,MOTILAL OSWAL M50 ETF,258.52,12925.999999999998,12.02,1.47,18.08,46.740415999999996,175.8639455782313,1.13,1.3296460176991152,9.66844919786096,0.87,2.0,1.5,12.0,10.2,14.463999999999999,10.124799999999999,10.124799999999999,3.41,5636,Others,mid_cap,2025-10-04 19:06:27.273122
NSE:GLOSTERLTD-EQ,GLOSTER LIMITED,645.55,12910.999999999998,11.62,2.43,16.44,106.12842,265.6584362139917,1.27,1.4136253041362528,10.471337579617837,0.57,2.5,1.875,18.0,15.299999999999999,19.728,13.8096,13.8096,2.38,339,Technology,mid_cap,2025-10-05 08:24:35.132470
NSE:SETF10GILT-EQ,SBIAMC - SETF10GILT,258.0,12900.0,12.97,1.66,12.56,32.4048,155.42168674698797,1.1,2.0652866242038215,6.610526315789475,0.9,2.0,1.5,12.0,10.2,10.048000000000002,7.033600000000001,7.033600000000001,3.03,41904,Others,mid_cap,2025-10-05 08:24:34.314167
NSE:ROSSARI-EQ,ROSSARI BIOTECH LIMITED,644.8,12895.999999999998,14.69,2.41,16.53,106.58543999999999,267.55186721991697,1.12,1.777374470659407,8.83957219251337,0.87,2.5,1.875,18.0,15.299999999999999,19.836000000000002,13.885200000000001,13.885200000000001,3.46,40325,Technology,mid_cap,2025-10-04 10:06:06.471082
NSE:GSEC10IETF-EQ,ICICIPRAMC - ICICI10GS,257.84,12891.999999999998,15.72,1.23,12.05,31.069719999999997,209.62601626016257,1.35,2.6091286307053942,7.259036144578313,0.66,2.0,1.5,12.0,10.2,9.64,6.748,6.748,2.46,1206,Others,mid_cap,2025-10-05 08:24:34.911086
NSE:PANSARI-EQ,PANSARI DEVELOPERS LTD,257.8,12890.0,10.95,2.2,18.57,47.87346,117.18181818181817,1.4,1.1793214862681745,8.597222222222221,1.16,1.5,1.125,12.0,10.2,14.856000000000002,10.3992,10.3992,3.39,903,Others,mid_cap,2025-10-05 08:24:34.993533
NSE:REMSONSIND-EQ,REMSONS INDUSTRIES LTD,128.89,12888.999999999998,12.55,1.43,16.42,42.327476,90.13286713286713,1.07,1.5286236297198537,8.292929292929294,0.98,2.0,1.5,12.0,10.2,13.136000000000003,9.195200000000002,9.195200000000002,2.15,136098,Others,mid_cap,2025-10-04 06:58:22.640421
NSE:TTKPRESTIG-EQ,TTK PRESTIGE LTD,643.95,12879.000000000002,16.02,2.02,18.53,119.32393500000003,318.7871287128713,1.17,1.7290879654614137,9.454081632653063,0.96,2.0,1.5,12.0,10.2,14.824000000000002,10.376800000000001,10.376800000000001,2.45,16936,Others,mid_cap,2025-10-04 19:06:25.893169
NSE:MCLEODRUSS-EQ,MCLEOD RUSSEL INDIA LTD.,42.91,12872.999999999998,14.24,2.34,15.99,20.583926999999996,18.337606837606838,1.41,1.781113195747342,7.915841584158416,1.02,1.5,1.125,12.0,10.2,12.792000000000002,8.9544,8.9544,2.8,3736555,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:UTTAMSUGAR-EQ,UTTAM SUGAR MILLS LTD.,257.06,12853.0,16.09,2.19,16.41,42.18354600000001,117.37899543378995,1.48,1.9609993906154783,10.519230769230768,0.56,2.0,1.5,12.0,10.2,13.128,9.189599999999999,9.189599999999999,3.0,26076,Others,mid_cap,2025-10-04 19:06:25.206806
NSE:ZENITHEXPO-EQ,ZENITH EXPORTS LTD,256.62,12831.0,16.57,5.18,23.9,61.33217999999999,49.54054054054055,1.64,1.386610878661088,18.384615384615383,0.3,2.5,1.875,18.0,15.299999999999999,28.679999999999996,20.075999999999997,20.075999999999997,1.03,306,Technology,mid_cap,2025-10-05 08:24:35.152434
NSE:RPPINFRA-EQ,R.P.P INFRA PROJECTS LTD,128.14,12813.999999999998,8.81,2.35,14.66,37.57064799999999,54.527659574468075,1.02,1.2019099590723057,8.623529411764705,0.7,2.0,1.5,12.0,10.2,11.728000000000002,8.2096,8.2096,2.03,100550,Others,mid_cap,2025-10-04 19:06:24.812246
NSE:SILINV-EQ,SIL INVESTMENTS LIMITED,637.55,12750.999999999998,18.17,2.51,15.05,95.951275,254.00398406374504,1.48,2.4146179401993355,9.011976047904193,0.67,2.5,1.875,18.0,15.299999999999999,18.06,12.641999999999998,12.641999999999998,3.11,11624,Technology,mid_cap,2025-10-04 19:06:26.441879
NSE:KABRAEXTRU-EQ,KABRA EXTRUSION TECHNIK L,254.85,12742.5,9.41,1.23,12.63,32.187555,207.1951219512195,1.07,1.4901029295328583,6.510309278350516,0.94,2.5,1.875,18.0,15.299999999999999,15.156,10.6092,10.6092,2.51,36481,Technology,mid_cap,2025-10-04 10:06:06.760714
NSE:TVSSCS-EQ,TVS SUPPLY CHAIN SOL L,127.36,12736.0,11.68,2.25,18.27,46.537344000000004,56.60444444444445,1.35,1.2785987958401752,11.863636363636363,0.54,2.0,1.5,12.0,10.2,14.616,10.2312,10.2312,2.53,400498,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:NIFTYBETF-EQ,BFAM - NIFTYBETF,253.89,12694.5,15.82,1.58,13.2,33.51348,160.68987341772151,1.1,2.396969696969697,6.226415094339622,1.12,1.5,1.125,12.0,10.2,10.56,7.3919999999999995,7.3919999999999995,2.33,1884,Others,mid_cap,2025-10-05 08:24:34.716837
NSE:GILT5YBEES-EQ,RELCAPAMC - NETFGILT5Y,63.32,12664.0,8.75,1.83,12.17,15.412088,34.60109289617486,1.39,1.437962202136401,6.614130434782609,0.84,2.0,1.5,12.0,10.2,9.736,6.8152,6.8152,2.21,218576,Others,mid_cap,2025-10-04 06:58:21.033606
NSE:TRIGYN-EQ,TRIGYN TECHNOLOGIES LTD,84.42,12663.0,10.93,1.6,17.36,21.982968,52.762499999999996,1.19,1.2592165898617511,10.333333333333332,0.68,2.5,1.875,18.0,15.299999999999999,20.831999999999997,14.582399999999996,14.582399999999996,2.25,52299,Technology,mid_cap,2025-10-04 05:21:33.267226
NSE:SHALPAINTS-EQ,SHALIM PAINTS LTD,84.29,12643.500000000002,8.44,1.18,17.19,21.734176500000004,71.43220338983052,1.05,0.9819662594531703,10.05263157894737,0.71,2.0,1.5,12.0,10.2,13.752000000000002,9.6264,9.6264,2.14,79719,Others,mid_cap,2025-10-04 19:06:24.860009
NSE:IRB-EQ,IRB INFRA DEV LTD.,42.01,12603.0,17.81,1.43,13.09,16.497327,29.377622377622377,1.44,2.721161191749427,6.962765957446809,0.88,2.0,1.5,12.0,10.2,10.472000000000001,7.3304,7.3304,2.05,5837776,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:TRANSWORLD-EQ,TRANSWORLD SHIP LINES LTD,251.95,12597.5,9.92,1.06,14.33,36.104434999999995,237.688679245283,1.23,1.3845080251221213,9.012578616352203,0.59,2.0,1.5,12.0,10.2,11.464,8.024799999999999,8.024799999999999,2.42,12648,Others,mid_cap,2025-10-04 19:06:26.312557
NSE:BODALCHEM-EQ,BODAL CHEMICALS LTD,62.82,12564.0,14.15,1.9,13.54,17.011656000000002,33.06315789473685,1.43,2.0901033973412115,6.211009174311927,1.18,1.5,1.125,12.0,10.2,10.832,7.5824,7.5824,2.98,145645,Others,mid_cap,2025-10-04 06:58:22.361249
NSE:SERVOTECH-EQ,SERVOTECH REN POW SYS LTD,125.56,12556.0,17.33,1.93,19.05,47.83836,65.05699481865285,1.02,1.8194225721784774,12.290322580645162,0.55,2.5,1.875,18.0,15.299999999999999,22.86,16.002,16.002,2.72,448522,Technology,mid_cap,2025-10-04 05:21:33.267226
NSE:SALONA-EQ,SALONA COTSPIN LTD.,250.95,12547.5,17.73,2.42,14.22,35.68509,103.69834710743801,1.3,2.4936708860759493,8.464285714285714,0.68,2.0,1.5,12.0,10.2,11.376000000000001,7.9632000000000005,7.9632000000000005,2.8,302,Others,mid_cap,2025-10-05 08:24:35.169495
NSE:FINKURVE-EQ,FINKURVE FINANCIAL SERV L,125.47,12547.0,17.42,1.65,15.87,39.824177999999996,76.04242424242425,1.15,2.19533711405167,7.895522388059702,1.01,1.1,0.8250000000000001,12.0,10.2,4.760999999999999,3.332699999999999,3.332699999999999,3.09,112162,Banking,mid_cap,2025-10-04 05:21:33.267226
NSE:KEYFINSERV-EQ,KEYNOTE FIN SERV LTD.,250.43,12521.5,12.7,2.05,12.58,31.504094,122.16097560975611,1.38,2.0190779014308426,5.770642201834863,1.18,1.5,1.125,12.0,10.2,10.064,7.0447999999999995,7.0447999999999995,2.27,1343,Others,mid_cap,2025-10-05 08:24:34.834204
NSE:DOMS-EQ,DOMS INDUSTRIES LIMITED,2500.8,12504.000000000002,14.97,1.82,13.22,330.60576000000003,1374.065934065934,1.1,2.264750378214826,7.303867403314917,0.81,2.5,1.875,18.0,15.299999999999999,15.864,11.1048,11.1048,2.09,20558,Technology,mid_cap,2025-10-04 19:06:25.622096
NSE:NAVKARCORP-EQ,NAVKAR CORPORATION LTD.,125.0,12500.0,14.53,1.23,15.69,39.225,101.6260162601626,1.15,1.8521351179094965,7.845,1.0,1.5,1.125,12.0,10.2,12.552,8.786399999999999,8.786399999999999,2.14,368997,Others,mid_cap,2025-10-04 05:21:32.863908
NSE:INDORAMA-EQ,INDO RAMA SYNTHETICS LTD,62.34,12468.0,11.81,1.97,13.2,16.457759999999997,31.644670050761423,1.03,1.7893939393939395,8.461538461538462,0.56,2.0,1.5,12.0,10.2,10.56,7.3919999999999995,7.3919999999999995,2.76,323545,Others,mid_cap,2025-10-04 06:58:19.756636
NSE:KAPSTON-EQ,KAPSTON SERVICES LIMITED,249.25,12462.5,13.17,1.48,19.16,47.7563,168.41216216216216,1.08,1.3747390396659707,12.126582278481012,0.58,2.5,1.875,18.0,15.299999999999999,22.992,16.0944,16.0944,3.08,12735,Technology,mid_cap,2025-10-04 19:06:26.295782
NSE:PDMJEPAPER-EQ,PUDUMJEE PAPER PRO. LTD,124.46,12446.0,14.15,1.46,14.89,37.064188,85.24657534246575,1.09,1.9006044325050369,9.079268292682926,0.64,2.0,1.5,12.0,10.2,11.912,8.3384,8.3384,2.77,246747,Others,mid_cap,2025-10-04 19:06:24.715976
NSE:LAOPALA-EQ,LA OPALA RG LIMITED,248.78,12439.0,12.67,1.85,16.25,40.42675,134.47567567567566,1.39,1.5593846153846154,7.558139534883721,1.15,2.5,1.875,18.0,15.299999999999999,19.5,13.649999999999999,13.649999999999999,3.37,46455,Technology,mid_cap,2025-10-04 10:06:05.697568
NSE:BALAJITELE-EQ,BALAJI TELEFILMS LIMITED.,124.2,12420.0,19.03,4.74,19.92,49.481280000000005,26.20253164556962,1.4,1.9106425702811245,14.33093525179856,0.39,2.5,1.875,18.0,15.299999999999999,23.904,16.732799999999997,16.732799999999997,1.6,103645,Technology,mid_cap,2025-10-04 06:58:23.665544
NSE:ALPHAGEO-EQ,ALPHAGEO (INDIA) LIMITED,247.92,12396.0,12.34,2.23,18.31,45.39415199999999,111.17488789237667,1.45,1.3478973238667395,8.596244131455398,1.13,2.5,1.875,18.0,15.299999999999999,21.971999999999998,15.380399999999998,15.380399999999998,3.23,9498,Technology,mid_cap,2025-10-04 19:06:26.763525
NSE:MIDCAP-EQ,KOTAKMAMC - KOTAKMID50,165.23,12392.249999999998,11.52,1.33,16.21,40.17567449999999,124.23308270676691,1.31,1.421344848858729,10.194968553459121,0.59,2.0,1.5,12.0,10.2,12.968000000000002,9.0776,9.0776,3.23,72381,Others,mid_cap,2025-10-04 10:06:04.255225
NSE:MOM100-EQ,MOTILAL OS MIDCAP100 ETF,61.87,12374.0,11.92,2.19,16.88,20.887312,28.251141552511417,1.17,1.4123222748815167,9.173913043478262,0.84,2.0,1.5,12.0,10.2,13.504,9.4528,9.4528,2.14,388964,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:MIDQ50ADD-EQ,DSPAMC - DSPQ50ETF,247.29,12364.5,11.21,1.55,13.12,32.444447999999994,159.54193548387096,1.4,1.7088414634146343,6.56,1.0,1.5,1.125,12.0,10.2,10.496,7.3472,7.3472,3.06,14890,Others,mid_cap,2025-10-04 19:06:26.097914
NSE:SCPL-EQ,SHEETAL COOL PRODUCTS LTD,247.24,12362.0,17.19,2.42,15.66,38.717784,102.16528925619835,1.02,2.195402298850575,7.639024390243903,1.05,1.5,1.125,12.0,10.2,12.528,8.7696,8.7696,2.27,46265,Others,mid_cap,2025-10-04 10:06:05.716897
NSE:DBOL-EQ,DHAMPUR BIO ORGANICS LTD,82.38,12357.0,11.24,1.17,18.55,22.922235,70.41025641025641,1.22,1.2118598382749326,11.38036809815951,0.63,2.0,1.5,12.0,10.2,14.840000000000002,10.388,10.388,3.23,65682,Others,mid_cap,2025-10-04 10:06:04.473174
NSE:GCSL-EQ,GRETEX CORPORATE SERVICES,247.05,12352.5,14.66,2.04,19.45,48.051225,121.1029411764706,1.19,1.5074550128534705,11.178160919540229,0.74,2.0,1.5,12.0,10.2,15.56,10.892,10.892,2.65,5538,Others,mid_cap,2025-10-04 19:06:27.282673
NSE:URAVIDEF-EQ,URAVI DEFENCE &TECH LTD,246.96,12348.0,12.08,2.06,18.85,46.55196,119.88349514563107,1.3,1.2816976127320954,9.106280193236714,1.07,2.5,1.875,18.0,15.299999999999999,22.62,15.834,15.834,3.34,12096,Technology,mid_cap,2025-10-04 19:06:26.384289
NSE:BLKASHYAP-EQ,B.L.KASHYAP & SON LTD,61.7,12340.0,14.1,2.1,12.74,15.72116,29.38095238095238,1.26,2.2135007849293564,5.925581395348837,1.15,1.5,1.125,12.0,10.2,10.192,7.134399999999999,7.134399999999999,3.06,310726,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:KRYSTAL-EQ,KRYSTAL INTEGRATED SER L,616.65,12333.0,8.96,2.44,19.29,118.951785,252.72540983606558,1.13,0.9289787454639711,10.046875,0.92,2.0,1.5,12.0,10.2,15.432,10.8024,10.8024,3.32,10890,Others,mid_cap,2025-10-04 19:06:26.520987
NSE:STYRENIX-EQ,STYRENIX PERFORMANCE LTD,2465.4,12327.0,18.51,3.32,15.25,375.9735,742.5903614457832,1.44,2.4275409836065576,11.131386861313867,0.37,2.5,1.875,12.0,10.2,10.674999999999999,7.472499999999998,7.472499999999998,2.4,28808,Automobile,mid_cap,2025-10-04 10:06:07.334803
NSE:HMVL-EQ,HINDUSTAN MEDIA VENT LTD,82.11,12316.5,11.5,1.1,12.17,14.9891805,74.64545454545454,1.4,1.8898931799506984,5.506787330316742,1.21,1.5,1.125,12.0,10.2,9.736,6.8152,6.8152,3.4,60304,Others,mid_cap,2025-10-04 10:06:04.734259
NSE:CHEMFAB-EQ,CHEMFAB ALKALIS LIMITED,614.05,12280.999999999998,13.37,1.29,12.6,77.37029999999999,476.00775193798444,1.07,2.1222222222222222,5.779816513761468,1.18,2.5,1.875,18.0,15.299999999999999,15.12,10.584,10.584,2.43,13692,Technology,mid_cap,2025-10-04 19:06:26.216067
NSE:RHL-EQ,ROBUST HOTELS LIMITED,244.55,12227.5,17.83,1.25,19.23,47.026965,195.64000000000001,1.37,1.8543941757670304,8.74090909090909,1.2,2.5,1.875,18.0,15.299999999999999,23.076,16.1532,16.1532,3.39,4486,Technology,mid_cap,2025-10-04 19:06:27.449502
NSE:DPWIRES-EQ,D P WIRES LIMITED,241.91,12095.5,9.1,1.46,18.4,44.51143999999999,165.6917808219178,1.1,0.9891304347826088,9.435897435897436,0.95,2.5,1.875,18.0,15.299999999999999,22.08,15.455999999999998,15.455999999999998,3.36,17116,Technology,mid_cap,2025-10-04 19:06:25.875596
NSE:APTECHT-EQ,APTECH LIMITED,120.94,12094.0,16.99,2.36,19.34,46.779592,51.24576271186441,1.17,1.7569803516028955,11.244186046511627,0.72,2.5,1.875,18.0,15.299999999999999,23.208,16.2456,16.2456,2.15,123414,Technology,mid_cap,2025-10-04 06:58:23.022493
NSE:KHAICHEM-EQ,KHAITAN CHEM & FERT LTD,120.94,12094.0,8.36,1.05,14.15,34.226020000000005,115.18095238095238,1.26,1.181625441696113,8.575757575757576,0.65,2.5,1.875,18.0,15.299999999999999,16.98,11.886,11.886,3.4,200706,Technology,mid_cap,2025-10-04 06:58:21.307878
NSE:RATNAMANI-EQ,RATNAMANI MET & TUB LTD.,2415.2,12075.999999999998,9.28,1.56,11.99,289.58248,1548.205128205128,1.38,1.5479566305254377,6.698324022346369,0.79,2.0,1.5,12.0,10.2,9.592,6.7144,6.7144,3.06,16182,Others,mid_cap,2025-10-04 19:06:25.971448
NSE:RGL-EQ,RENAISSANCE GLOBAL LTD,120.53,12053.0,11.45,2.33,14.72,35.484032,51.72961373390558,1.02,1.5557065217391304,7.829787234042554,0.88,2.0,1.5,12.0,10.2,11.776000000000002,8.2432,8.2432,3.05,366961,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:BPL-EQ,BPL LTD,80.28,12042.0,13.74,2.11,18.78,22.614876,38.047393364928915,1.4,1.463258785942492,8.900473933649288,1.11,1.5,1.125,12.0,10.2,15.024000000000001,10.5168,10.5168,3.11,95094,Others,mid_cap,2025-10-04 06:58:24.058933
NSE:JAYAGROGN-EQ,JAYANT AGRO ORGANICS LTD,240.74,12037.0,13.12,1.55,15.52,37.362848,155.31612903225806,1.48,1.690721649484536,9.521472392638037,0.63,2.0,1.5,12.0,10.2,12.416,8.6912,8.6912,3.49,2093,Others,mid_cap,2025-10-05 08:24:34.686097
NSE:SIGACHI-EQ,SIGACHI INDUSTRIES LTD,40.12,12035.999999999998,16.41,1.8,20.16,24.264575999999998,22.288888888888888,1.24,1.6279761904761905,10.338461538461539,0.95,2.0,1.5,12.0,10.2,16.128,11.2896,11.2896,3.4,5179377,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:ACLGATI-EQ,ALLCARGO GATI LIMITED,60.14,12028.0,10.99,1.16,13.47,16.201716,51.844827586206904,1.26,1.6317743132887899,6.768844221105528,0.99,2.5,1.875,18.0,15.299999999999999,16.164,11.3148,11.3148,2.42,288488,Technology,mid_cap,2025-10-04 06:58:20.095094
NSE:RUSTOMJEE-EQ,KEYSTONE REALTORS LIMITED,601.1,12022.0,14.38,2.25,11.77,70.74947,267.15555555555557,1.24,2.4435004248088363,7.176829268292682,0.64,2.5,1.875,18.0,15.299999999999999,14.123999999999999,9.8868,9.8868,2.43,28103,Technology,mid_cap,2025-10-04 10:06:07.413649
NSE:MARATHON-EQ,MARATHON NXTGEN REALT LTD,600.6,12012.0,13.87,2.2,17.74,106.54643999999999,273.0,1.47,1.5636978579481398,10.686746987951805,0.66,2.0,1.5,12.0,10.2,14.192,9.9344,9.9344,2.91,43743,Others,mid_cap,2025-10-04 10:06:06.206106
NSE:PALASHSECU-EQ,PALASH SECURITIES LTD,119.96,11996.0,16.41,1.65,17.57,42.153944,72.7030303030303,1.28,1.8679567444507683,8.48792270531401,1.07,2.5,1.875,18.0,15.299999999999999,21.084,14.758799999999999,14.758799999999999,2.01,105071,Technology,mid_cap,2025-10-04 06:58:23.608707
NSE:ITDC-EQ,INDIA TOUR. DEV. CO. LTD.,599.5,11990.0,24.56,5.44,22.96,137.64520000000002,110.20220588235293,1.42,2.1393728222996513,20.684684684684683,0.11,2.5,1.875,12.0,10.2,18.368000000000002,12.857600000000001,12.857600000000001,1.46,44578,Others,mid_cap,2025-10-04 10:06:06.103252
NSE:IOB-EQ,INDIAN OVERSEAS BANK,39.89,11967.0,14.54,1.49,14.92,17.854764,26.771812080536915,1.33,1.9490616621983914,9.503184713375797,0.57,1.1,0.8250000000000001,12.0,10.2,4.476,3.1332,3.1332,3.07,5350085,Banking,mid_cap,2025-10-04 05:21:33.267226
NSE:NURECA-EQ,NURECA LIMITED,238.28,11914.0,11.02,0.97,13.02,31.024056,245.64948453608247,1.49,1.6927803379416282,6.3203883495145625,1.06,2.5,1.875,18.0,15.299999999999999,15.623999999999999,10.936799999999998,10.936799999999998,2.57,15958,Technology,mid_cap,2025-10-04 19:06:25.990201
NSE:WONDERLA-EQ,WONDERLA HOLIDAYS LTD.,593.7,11874.000000000002,9.55,2.11,16.85,100.03845000000003,281.37440758293843,1.1,1.1335311572700297,9.41340782122905,0.79,2.0,1.5,12.0,10.2,13.480000000000002,9.436000000000002,9.436000000000002,2.71,29295,Others,mid_cap,2025-10-04 10:06:07.292278
NSE:INDIAMART-EQ,INDIAMART INTERMESH LTD,2371.4,11857.0,8.62,1.12,14.53,344.56442,2117.3214285714284,1.13,1.1865106675843082,8.44767441860465,0.72,2.0,1.5,12.0,10.2,11.624,8.1368,8.1368,2.91,37676,Others,mid_cap,2025-10-04 10:06:06.661494
NSE:PAKKA-EQ,PAKKA LIMITED,157.78,11833.5,13.04,1.41,16.34,38.671878,111.90070921985816,1.12,1.5960832313341493,9.337142857142856,0.75,2.5,1.875,18.0,15.299999999999999,19.608,13.7256,13.7256,2.12,64729,Technology,mid_cap,2025-10-05 08:24:34.293696
NSE:MWL-EQ,MANGALAM WORLDWIDE LTD,236.04,11802.0,11.4,1.98,14.79,34.910315999999995,119.2121212121212,1.47,1.54158215010142,9.07361963190184,0.63,2.0,1.5,12.0,10.2,11.832,8.2824,8.2824,2.03,26510,Others,mid_cap,2025-10-04 10:06:07.583991
NSE:UNIVASTU-EQ,UNIVASTU INDIA LIMITED,234.79,11739.5,8.27,1.77,16.3,38.27077,132.6497175141243,1.02,1.014723926380368,7.546296296296296,1.16,2.5,1.875,18.0,15.299999999999999,19.56,13.691999999999998,13.691999999999998,2.15,32561,Technology,mid_cap,2025-10-04 10:06:07.111131
NSE:ARTEMISMED-EQ,ARTEMIS MED SERVICE LTD,234.69,11734.5,14.77,2.05,19.24,45.154356,114.48292682926831,1.32,1.5353430353430355,9.161904761904761,1.1,1.5,1.125,12.0,10.2,15.392,10.774399999999998,10.774399999999998,3.32,45645,Others,mid_cap,2025-10-04 10:06:05.753360
NSE:TEMBO-EQ,TEMBO GLOBAL IND LTD,584.75,11695.0,17.16,1.5,16.13,94.32017499999998,389.8333333333333,1.44,2.1277123372597644,7.868292682926829,1.05,1.5,1.125,12.0,10.2,12.904,9.0328,9.0328,2.06,15973,Others,mid_cap,2025-10-04 19:06:25.984193
NSE:MSPL-EQ,MSP STEEL & POWER LTD.,38.97,11691.0,6.43,2.89,16.97,19.839626999999997,13.484429065743944,1.27,0.7578078962875663,10.284848484848485,0.65,2.0,1.5,12.0,10.2,10.181999999999999,7.127399999999999,7.127399999999999,2.86,1928945,Energy,mid_cap,2025-10-04 10:06:02.698832
NSE:GHCLTEXTIL-EQ,GHCL TEXTILES LIMITED,77.91,11686.5,14.27,1.34,16.77,19.5982605,58.14179104477611,1.32,1.7018485390578413,8.261083743842363,1.03,2.5,1.875,18.0,15.299999999999999,20.124,14.086799999999998,14.086799999999998,3.33,63145,Technology,mid_cap,2025-10-04 10:06:04.622910
NSE:ASIANTILES-EQ,ASIAN GRANITO IND. LTD.,58.43,11686.0,11.18,1.01,11.97,13.988142,57.851485148514854,1.22,1.868003341687552,5.86764705882353,1.04,2.5,1.875,18.0,15.299999999999999,14.364,10.0548,10.0548,2.74,119185,Technology,mid_cap,2025-10-04 06:58:23.209458
NSE:ANUP-EQ,THE ANUP ENGINEERING LTD,2325.3,11626.500000000002,15.05,2.22,18.14,421.80942000000016,1047.4324324324325,1.4,1.659316427783903,10.365714285714287,0.75,2.0,1.5,12.0,10.2,14.512,10.1584,10.1584,2.8,20987,Others,mid_cap,2025-10-04 19:06:25.570019
NSE:SRHHYPOLTD-EQ,SREE RAYALSEEMA HHP LTD.,581.15,11623.0,12.86,1.24,18.22,105.88552999999999,468.66935483870964,1.18,1.411635565312843,11.83116883116883,0.54,2.0,1.5,12.0,10.2,14.576,10.203199999999999,10.203199999999999,2.92,8801,Others,mid_cap,2025-10-04 19:06:26.867667
NSE:KECL-EQ,KIRLOSKAR ELECTRIC CO LTD,115.6,11560.0,12.39,1.38,15.0,34.68,83.76811594202898,1.35,1.6520000000000001,6.8493150684931505,1.19,1.5,1.125,12.0,10.2,12.0,8.399999999999999,8.399999999999999,2.78,127227,Others,mid_cap,2025-10-04 06:58:22.902793
NSE:NDTV-EQ,NDTV LTD,115.58,11558.0,13.81,1.64,12.91,29.842755999999998,70.47560975609757,1.09,2.139426800929512,6.455,1.0,1.5,1.125,12.0,10.2,10.328000000000001,7.2296000000000005,7.2296000000000005,3.1,117513,Others,mid_cap,2025-10-04 06:58:23.228054
NSE:NITCO-EQ,NITCO LIMITED,115.38,11538.0,29.67,4.03,19.93,45.990468,28.630272952853595,1.48,2.9774209734069244,14.654411764705884,0.36,2.5,1.875,18.0,15.299999999999999,23.916,16.7412,16.7412,1.66,136468,Technology,mid_cap,2025-10-04 06:58:22.613246
NSE:RAMKY-EQ,RAMKY INFRA LTD,576.5,11530.0,14.49,1.38,15.37,88.60804999999999,417.7536231884058,1.47,1.885491216655823,8.634831460674157,0.78,2.0,1.5,12.0,10.2,12.296,8.607199999999999,8.607199999999999,2.89,46524,Others,mid_cap,2025-10-04 10:06:05.689447
NSE:GPTINFRA-EQ,GPT INFRAPROJECTS LTD,115.25,11525.0,16.97,2.23,19.11,44.04855,51.681614349775785,1.23,1.7760334903192045,9.507462686567164,1.01,1.5,1.125,12.0,10.2,15.288,10.7016,10.7016,3.42,100306,Others,mid_cap,2025-10-04 06:58:23.784792
NSE:ARROWGREEN-EQ,ARROW GREENTECH LIMITED,575.85,11517.0,16.29,2.13,14.09,81.137265,270.3521126760564,1.2,2.312278211497516,7.080402010050252,0.99,2.5,1.875,18.0,15.299999999999999,16.907999999999998,11.835599999999998,11.835599999999998,3.39,8585,Technology,mid_cap,2025-10-04 19:06:26.894504
NSE:APEX-EQ,APEX FROZEN FOODS LIMITED,229.1,11455.0,9.87,2.3,15.02,34.41082,99.60869565217392,1.36,1.3142476697736352,7.585858585858586,0.98,2.5,1.875,18.0,15.299999999999999,18.023999999999997,12.616799999999998,12.616799999999998,3.42,28938,Technology,mid_cap,2025-10-04 10:06:07.326418
NSE:SPENCERS-EQ,SPENCER S RETAIL LIMITED,57.19,11438.0,13.99,1.47,12.13,13.874293999999999,38.904761904761905,1.44,2.3066776586974442,7.825806451612904,0.55,2.5,1.875,18.0,15.299999999999999,14.556000000000001,10.1892,10.1892,3.08,171200,Technology,mid_cap,2025-10-04 06:58:21.760103
NSE:SHREYANIND-EQ,SHREYANS INDUSTRIES LTD,228.46,11423.0,8.94,1.64,14.62,33.40085199999999,139.3048780487805,1.09,1.2229822161422708,8.259887005649716,0.77,2.0,1.5,12.0,10.2,11.696,8.187199999999999,8.187199999999999,2.98,9823,Others,mid_cap,2025-10-04 19:06:26.723169
NSE:ATL-EQ,ALLCARGO TERMINALS LTD,38.07,11421.0,16.44,1.61,15.88,18.136548,23.645962732919255,1.17,2.070528967254408,8.773480662983426,0.81,2.0,1.5,12.0,10.2,12.704,8.8928,8.8928,2.55,2756437,Others,mid_cap,2025-10-04 05:21:33.267226
NSE:SREEL-EQ,SREELEATHERS LIMITED,228.2,11410.0,14.35,1.25,16.67,38.04094,182.56,1.13,1.7216556688662266,10.685897435897436,0.56,2.5,1.875,18.0,15.299999999999999,20.004,14.0028,14.0028,3.24,4797,Technology,mid_cap,2025-10-04 19:06:27.404906
NSE:HDFCNIFBAN-EQ,HDFCAMC - HDFCNIFBAN,56.95,11390.0,17.5,2.32,18.27,20.80953,24.547413793103452,1.16,1.9157088122605364,9.82258064516129,0.86,2.0,1.5,12.0,10.2,14.616,10.2312,10.2312,2.2,230531,Others,mid_cap,2025-10-07 19:29:32.954488
